盈利能力,摊薄净资产收益率_扣除非经常损益,3.25104,7.447448,6.739679,4.423571,3.400175,8.739103,7.587255,4.836462,3.544764,9.139844,7.8703,4.9227,3.735624,9.812379,8.505007,5.312873,3.97002,10.066336,8.593922,5.763725,3.817414,10.673797,9.023358,6.038645,3.901603,11.527452,,8.099349,,13.269871,,,,14.825163,,,,14.922472,,,,,,,,,,,14.79,,12.35,,,,,,17.97,,16.83,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.171545,0.398464,0.362109,0.238967,0.180597,0.485144,0.415073,0.257977,0.191164,0.537409,0.470028,0.287847,0.213749,0.569973,0.489619,0.298379,0.219025,0.595901,0.511784,0.332554,0.226707,0.652583,0.53712,0.364615,0.254042,0.762468,0.677609,0.450597,0.266614,0.726277,0.626879,0.410805,0.225785,0.758946,0.639387,0.398997,0.243662,0.85088,0.712744,0.427854,0.828709,0.673362,0.427065,0.879995,1.111449,0.592956,1.157312,0.579008,1.09784,0.564668,0.863024,0.4669,0.701378,0.312265,0.835782,0.531268,0.752553,0.430143,0.957976,0.445744,0.406704,,-0.725607,0.290292,0.301771
盈利能力,毛利率,47.603257,26.440477,31.914328,29.598772,47.459807,26.082779,29.391705,27.687859,41.636334,27.506906,31.159186,28.211996,45.145754,25.942539,29.580652,26.68872,39.692027,27.412751,31.131235,31.332278,44.646977,30.335618,34.056017,31.438911,41.793974,31.60191,37.522256,38.760129,44.666392,35.646653,43.001664,,52.194217,40.004887,44.211444,40.674366,52.932537,39.637997,43.010212,39.129898,37.191427,42.873499,41.979289,38.812497,48.421722,51.595669,51.282728,51.31857,44.647779,48.026766,39.855661,44.637973,31.778787,26.205407,30.358088,43.792524,20.368729,30.543845,27.928991,35.405533,17.642334,21.168796,-52.948642,52.971797,52.603014
盈利能力,销售净利率,35.892961,21.69274,24.84519,23.977382,35.732242,23.197339,25.383399,23.365174,32.742978,24.320293,26.38559,23.971468,36.362484,22.900875,24.779428,22.599243,33.928919,23.711699,26.746832,26.97757,35.817566,26.327484,29.370867,27.489659,34.231707,28.347443,33.160491,33.815394,38.416514,29.685205,35.966383,35.002382,41.93301,32.064023,34.272908,31.265084,39.641813,30.306476,32.608191,29.681889,28.19657,32.167419,31.592081,29.48806,36.488015,38.813464,38.62761,38.50786,33.715233,36.121054,30.353973,33.743186,26.176855,23.569205,27.506235,33.307659,29.783931,36.244936,35.163285,32.65164,15.505828,24.199014,-57.413713,9.350932,10.553582
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,47.603257,26.440477,31.914328,29.598772,47.459807,26.082779,29.391705,27.687859,41.636334,27.506906,31.159186,28.211996,45.145754,25.942539,29.580652,26.68872,39.692027,27.412751,31.131235,31.332278,44.646977,30.335618,34.056017,31.438911,41.793974,31.60191,37.522256,38.760129,44.666392,35.646653,43.001664,42.727964,52.194217,40.004887,44.211444,40.674366,52.932537,39.637997,43.010212,39.129898,37.191427,42.873499,41.979289,38.812497,48.421722,51.595669,51.282728,51.31857,44.647779,48.026766,39.855661,44.637973,31.778787,26.205407,30.358088,43.792524,46.483679,60.850709,51.301089,56.471632,33.181849,42.17021,-48.162203,8.599245,8.91828
