每股指标,每股盈余公积金,1.498304,1.498305,1.498306,1.498315,1.648153,1.648153,1.532106,1.532107,1.685322,1.685322,1.685322,1.685324,1.685332,1.685339,1.685339,1.685339,1.685339,1.685339,1.685339,1.685339,1.562951,1.562951,1.501757,1.501757,1.501757,1.501757,1.32179,1.32179,1.443877,1.601077,1.445443,1.445482,1.445482,1.445482,1.282862,1.282862,1.282862,1.282862,1.142879,1.269866,,1.269866,,1.123702,1.47879,1.106583,0.914132,0.744288,0.922706,1.331777,0.832942,0.307196,0.410988,1.61771,1.051545,0.174684,0.104665,0.038967
每股指标,每股留存收益,6.175085,5.81202,5.552144,5.283476,5.768294,5.408828,5.363182,4.951449,5.411224,5.063796,4.785319,4.395754,4.406586,4.116593,3.874213,3.55355,3.556009,3.315544,3.123044,2.88235,2.912123,2.717225,2.751808,2.558944,2.628773,2.442878,2.471608,2.283246,2.528263,2.509711,2.574584,2.390729,2.416953,2.250793,2.246656,2.10148,2.166921,2.024609,2.04519,2.148849,,1.884969,,1.794232,2.162483,1.828906,1.625891,1.221648,1.289372,1.740643,1.269077,0.81018,0.993811,1.81771,1.351545,0.419752,0.104665,0.038967
每股指标,每股营业收入,0.956126,3.50348,2.729446,1.827773,0.985298,3.61834,2.776117,1.82611,0.98497,3.601135,2.743789,1.792977,0.879357,3.213862,2.437865,1.595756,0.776245,2.793083,2.055349,1.342596,0.650444,2.401442,1.819517,1.246549,0.619322,2.351471,1.74671,1.138816,0.612755,2.573689,1.925417,1.235833,0.580021,2.248018,1.628077,1.062655,0.515556,2.01333,1.461926,1.051504,,1.745555,,0.749704,2.018103,1.555592,1.536161,1.306919,1.37785,1.694115,1.636983,1.213503,1.609093,1.163742,0.695209,0.860985,0.462019,0.938825
每股指标,每股营业总收入,0.956126,3.50348,2.729446,1.827773,0.985298,3.61834,2.776117,1.82611,0.98497,3.601135,2.743789,1.792977,0.879357,3.213862,2.437865,1.595756,0.776245,2.793083,2.055349,1.342596,0.650444,2.401442,1.819517,1.246549,0.619322,2.351471,1.74671,1.138816,0.612755,2.573689,1.925417,1.235833,0.580021,2.248018,1.628077,1.062655,0.515556,2.01333,1.461926,1.051504,,1.745555,,0.749704,2.018103,1.555592,1.536161,1.306919,1.37785,1.694115,1.636983,1.213503,1.609093,1.163742,0.695209,0.860985,0.462019,0.938825
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.75,14.05,11.265,6.67,3.7225,14.15,11.22,6.64,3.685,13.69,10.6425,6.2,3.4575,13.06,10.035,5.86,3.2625,11.62,8.9175,5.45,2.9225,10.34,8.055,5.01,2.95,11.52,9.195,6.03,3.35,12.62,9.71,6.27,3.32,12.52,8.89,5.71,3.17,11.91,9.16,6.34,3.45,12.79,9.83,6.7,15.3,17.39,16.74,18.03,21.01,,,,,30.39,,,,
盈利能力,摊薄净资产收益率,3.758304,13.761793,11.290494,6.753205,3.757339,13.653806,11.056895,6.751269,3.71884,13.319548,10.580653,6.357943,3.502978,12.552596,9.687452,5.813749,3.198087,11.057617,8.640872,5.430085,2.874072,10.040527,7.966,5.054893,2.889899,10.547745,8.463842,5.452638,3.101866,12.144648,9.743984,6.46945,3.392213,12.077649,8.768983,5.777973,3.130903,10.55945,7.935248,6.164801,,11.959273,,6.572586,14.031446,16.785989,15.493465,16.441197,14.07,18.825589,19.429763,18.66639,22.542125,26.39,27.218182,24.659014,20.541588,3.056947
盈利能力,净资产收益率_平均,3.840955,14.403479,11.644664,6.898261,3.817993,14.50876,11.545327,6.892699,3.790621,14.115622,11.030791,6.493953,3.56853,13.17649,10.081247,5.93761,3.263046,11.59307,8.932874,5.500186,2.923331,10.338301,8.101385,5.086384,2.948881,12.244122,9.642626,6.123826,3.354141,13.090117,10.199057,6.627446,3.458852,12.442724,8.916477,5.786107,3.170026,11.60551,8.686934,6.344616,,12.714279,,6.738623,15.40925,17.097029,16.726682,17.904319,17.229983,19.822208,21.450264,22.920666,25.489134,35.499882,44.644448,27.736849,21.171145,3.056947
盈利能力,净资产收益率_平均_扣除非经常损益,3.852116,14.335308,11.590811,6.839227,3.740171,14.522138,11.553901,6.907585,3.788173,14.070228,11.002607,6.473215,3.541046,13.137489,10.064264,5.956598,3.27426,11.587596,8.949589,5.515932,2.926658,10.312061,8.120841,5.107897,2.972645,12.233766,9.661823,6.142188,3.360815,13.099666,10.21453,6.659934,3.453795,12.312677,8.832026,5.695802,3.080533,11.486121,8.636377,6.293872,,12.65488,,,15.335162,16.946338,16.898617,,17.206155,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.769225,13.696659,11.23828,6.695412,3.680753,13.666395,11.065106,6.76585,3.716439,13.276714,10.553619,6.33764,3.475998,12.515442,9.671133,5.83234,3.209078,11.052397,8.657041,5.44563,2.877343,10.015043,7.985131,5.076272,2.913188,10.538824,8.480693,5.468987,3.108039,12.153507,9.758766,6.501163,3.387253,11.951417,8.685929,5.687795,3.042515,10.450821,7.889066,6.115499,,11.903401,,,13.963982,16.638039,,,14.05,,,,,23.49,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
