盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.142011,0.268851,0.323966,0.238715,0.146926,0.285135,0.352871,0.258402,0.156893,0.304278,0.469494,0.349971,0.207016,0.445771,0.605206,0.454114,0.212874,0.605268,0.622853,0.453664,0.211403,0.633577,0.658975,0.478174,0.217961,0.69794,0.762262,0.530697,0.225445,0.687706,0.777938,0.541866,0.266521,1.080713,0.85563,0.593352,0.290059,1.280396,0.733006,1.428211,,1.393053,0.86719,1.503032,1.657364,1.471089,1.2563,0.665863,0.03003,0.591082,0.487861,0.535847,0.650284,0.025039
盈利能力,毛利率,37.066572,14.570666,28.09517,29.21082,34.692546,13.975305,28.325359,29.243198,33.884778,12.688133,31.897521,36.47362,45.753921,18.617772,37.19432,42.901083,44.016994,26.929863,40.614437,45.559406,44.914124,27.504925,38.74384,40.041045,37.644755,29.698216,46.541654,48.850124,47.071547,33.93164,54.619954,58.807907,57.462585,53.881235,60.364708,61.569392,56.534358,51.808099,58.251322,55.259567,,58.278697,70.385573,58.16881,57.024147,57.798441,55.834472,28.631678,1.977116,23.246124,29.106583,31.101976,26.001136,
盈利能力,销售净利率,30.798095,14.773427,24.482092,24.908172,29.231179,14.47108,25.318,25.795322,29.152798,13.605323,27.188982,30.563311,37.366518,17.216659,30.228751,34.804449,35.778754,22.958326,33.120295,36.560033,36.479352,22.735484,31.231098,32.083641,30.19505,25.011082,37.98355,40.11823,37.578788,27.798752,43.238314,46.182395,45.258293,42.509232,47.032365,47.766636,44.056629,40.865565,45.791156,42.606483,,44.516068,53.028358,44.700672,44.201527,43.459495,42.792471,21.92938,1.933324,17.685594,18.118471,24.215787,42.655201,1.022879
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,37.066572,14.570666,28.09517,29.21082,34.692546,13.975305,28.325359,29.243198,33.884778,12.688133,31.897521,36.47362,45.753921,18.617772,37.19432,42.901083,44.016994,26.929863,40.614437,45.559406,44.914124,27.504925,38.74384,40.041045,37.644755,29.698216,46.541654,48.850124,47.071547,33.93164,54.619954,58.807907,57.462585,53.881235,60.364708,61.569392,56.534358,51.808099,58.251322,55.259567,61.251008,58.278697,70.385573,58.16881,57.024147,57.798441,55.834472,28.631678,1.977116,23.246124,29.106583,31.101976,43.745884,1.022879
盈利能力,总资产净利率_平均,0.140141,0.266894,0.321011,0.233128,0.146878,0.287016,0.34596,0.249745,0.153129,0.302746,0.453316,0.338741,0.198359,0.415313,0.581233,0.436663,0.20284,0.574672,0.600448,0.438276,0.204183,0.604329,0.635734,0.467511,0.211984,0.679712,0.748734,0.522088,0.219646,0.678254,0.768989,0.53818,0.265697,1.067368,0.840106,0.579672,0.283684,1.265891,0.729794,1.428509,1.251624,1.393053,0.86719,1.503032,1.657364,1.471089,1.2563,0.665863,0.03003,0.591082,0.487861,0.535847,0.650284,0.025039
