每股指标,每股营业收入,0.949339,3.555305,2.580641,1.778014,0.828421,4.083725,2.991311,2.0256,0.997034,4.128913,3.129621,2.109987,1.022721,4.278478,3.300749,2.178029,0.991744,4.103746,2.987221,1.988319,1.099468,4.997283,3.637216,2.494334,1.288993,4.558083,3.362334,2.101951,1.536564,5.501317,3.969615,2.628408,1.406193,5.428115,3.904979,2.471607,1.258675,4.419857,3.073034,2.430003,1.218808,4.284013,,2.013895,,3.193045,2.12488,1.928683,1.393936,1.501782,1.183447,1.016974,0.527436,1.355992,0.948378,0.941038
每股指标,每股营业总收入,0.949339,3.555305,2.580641,1.778014,0.828421,4.083725,2.991311,2.0256,0.997034,4.128913,3.129621,2.109987,1.022721,4.278478,3.300749,2.178029,0.991744,4.103746,2.987221,1.988319,1.099468,4.997283,3.637216,2.494334,1.288993,4.558083,3.362334,2.101951,1.536564,5.501317,3.969615,2.628408,1.406193,5.428115,3.904979,2.471607,1.258675,4.419857,3.073034,2.430003,1.218808,4.284013,,2.013895,,3.193045,2.12488,1.928683,1.393936,1.501782,1.183447,1.016974,0.527436,1.355992,0.948378,0.941038
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.27,7.97,6.26,3.96,2.33,8.35,6.81,4.6,2.69,9.81,7.98,5.41,3.06,11.82,8.95,6.04,3.3,13.34,10.29,7.16,4.06,15.75,12.07,8.06,4.32,17.41,13.81,8.66,4.37,18.88,14.12,8.76,4.57,19.76,14.24,8.69,4.48,21.67,17.24,10.53,5.63,26.37,20.84,13.34,,26.44,24.91,27.45,,25.89,26.79,20.46,,,,
盈利能力,摊薄净资产收益率,2.237948,7.81,6.196966,3.97,2.323884,7.98,6.623092,4.55,2.650358,9.37,7.743866,5.34,3.011267,11.3,8.681828,5.97,3.249362,12.21,9.466288,6.58,3.983703,14.91,11.671197,7.97,4.218019,16.26,13.150931,8.54,4.27388,17.22,13.293681,8.35,4.4559,18.33,13.532898,8.54,4.395706,17.29,13.140461,10.0464,5.477878,23.09,,12.586679,,23.09,22.8,24.44,20.175546,21.89,21.99,15.38,7.295844,28.58343,16.323208,24.162439
盈利能力,净资产收益率_平均,2.266922,8.319272,6.261275,3.984137,2.327894,8.721878,6.817335,4.630273,2.69412,10.280602,7.986422,5.443871,3.059883,12.333005,8.965473,6.083388,3.302759,14.172075,10.369878,7.097311,4.060862,16.453774,12.085733,8.138338,4.3183,18.162546,13.762323,8.711065,4.321023,18.835452,14.142934,8.762868,4.571582,19.763197,14.263993,8.764805,4.483326,20.827498,15.647116,10.528199,5.632419,26.296639,,13.385811,,26.387429,24.797321,27.187884,21.995016,25.667819,25.66928,19.120462,8.451939,34.165631,18.328156,24.162439
盈利能力,净资产收益率_平均_扣除非经常损益,2.292539,8.358361,6.247598,3.977115,2.319705,8.580824,6.76552,4.57941,2.646613,10.079514,7.845102,5.30355,3.013342,12.188876,8.934132,6.034309,3.294694,14.052279,10.364365,7.092853,4.060097,16.425347,12.039662,8.077492,4.32342,18.093862,13.712139,8.683585,4.313018,18.658419,14.122997,8.744453,4.571574,19.465328,14.156821,8.768653,4.464965,20.673254,15.641711,10.525224,5.621708,26.181415,,13.391315,,26.243691,24.699577,27.152962,,,,19.062522,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.263237,7.85,6.183429,3.96,2.315709,7.84,6.572754,4.5,2.603622,9.18,7.606839,5.2,2.965466,11.17,8.651478,5.92,3.241428,12.1,9.461255,6.58,3.982953,14.88,11.626706,7.91,4.22302,16.2,13.102978,8.51,4.265962,17.06,13.274941,8.33,4.455892,18.06,13.431218,8.55,4.377704,17.16,13.135922,10.043561,5.467461,22.99,,,,22.96,22.71,24.41,,21.4,21.9,15.33,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.198644,0.736905,0.548281,0.349487,0.202405,0.762574,0.575913,0.386871,0.221547,0.844668,0.660994,0.443844,0.248415,0.99566,0.716668,0.486055,0.265815,1.043202,0.75021,0.507184,0.27418,1.067291,0.774333,0.519574,0.278624,1.127713,0.83743,0.520167,0.25813,1.080938,0.794139,0.491466,0.254139,1.097018,0.800246,0.485098,0.254545,1.208529,0.958035,0.594271,0.33378,1.643394,,0.880874,,1.756591,1.584688,1.721979,1.400977,1.588423,1.45322,0.926444,0.396752,1.28482,0.578043,0.725741
盈利能力,毛利率,47.452444,43.662217,44.178458,39.690372,50.918113,36.309546,37.841108,37.318869,45.623816,39.45433,40.62461,40.283488,47.271607,43.527972,39.795082,40.527572,48.941758,45.2923,44.315727,45.213529,51.172741,42.044708,40.567609,39.854121,41.406936,43.285594,44.30666,41.647881,41.77322,43.740385,45.121922,40.971852,41.43873,41.073038,41.278665,38.65715,38.458313,41.315827,43.947303,40.445638,41.361226,50.517936,53.401317,50.480705,47.584487,51.745729,58.084987,58.154927,65.816568,54.829894,51.642029,34.726094,26.059356,38.519644,41.701417,36.78063
盈利能力,销售净利率,43.225532,41.075498,42.194914,38.901527,48.470866,35.591559,37.062619,36.617492,42.907786,37.322299,38.029106,37.857145,43.526386,39.929774,37.062262,37.788195,45.16924,41.694672,40.79449,41.424082,46.070229,38.197463,37.597743,36.643431,37.794514,40.890857,40.866735,40.43565,37.638235,41.34883,41.604929,38.292761,36.342275,36.767667,35.892942,33.575845,33.637531,36.308399,38.350185,35.564712,37.041977,42.048543,43.902748,41.582242,40.164985,42.614747,47.325221,46.608723,50.911679,42.784997,41.713751,27.464459,22.568047,29.463862,16.196387,21.19699
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
